,CS Schools,City,School,Class,Gender,Grade,Math_selfefficacy,Tablets_utility,CS_utility,Tablets_selfefficacy,Robots_interest,Tablets_interest,CS_selfefficacy,General_selfefficacy,Robots_utility,Robots_selfefficacy,CS_interest,Sport_selfefficacy,French_selfefficacy,Who_Teacher,Who_Mom,Who_Dad,Who_Student,Who_Other,Who_Nobody,General_selfefficacy,French_selfefficacy,Sport_selfefficacy,Math_selfefficacy
1162,1,0,School_4,Class_47,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,-1.0,1,1,1,1,1,0,0.0,-1.0,2.0,2.0
1163,1,0,School_4,Class_47,Girl,6,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0,0,1,0,1,0,2.0,2.0,2.0,2.0
1164,1,0,School_4,Class_47,Girl,6,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,1,1,0,0,0,1.0,1.0,2.0,1.0
1165,1,0,School_4,Class_47,Boy,6,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0,0,0,0,1,0,1.0,0.0,2.0,2.0
1166,1,0,School_4,Class_47,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0,0,0,1,1,0,1.0,0.0,2.0,2.0
1167,1,0,School_4,Class_47,Boy,6,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1,0,0,0,0,0,1.0,1.0,2.0,2.0
1168,1,0,School_4,Class_47,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,2.0,2.0,2.0,2.0
1169,1,0,School_4,Class_47,Boy,6,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,0,0,1.0,2.0,2.0,1.0
1170,1,0,School_4,Class_47,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1,0,2.0,2.0,2.0,2.0
1171,1,0,School_4,Class_47,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
1172,1,0,School_4,Class_47,Boy,6,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0,0,0,0,1,1,1.0,1.0,2.0,1.0
1173,1,0,School_4,Class_47,Girl,6,,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,,,0,1,1,1,1,0,,,,
1174,1,0,School_4,Class_48,Girl,4,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1,1,1,0,1,0,1.0,2.0,1.0,2.0
1175,1,0,School_4,Class_48,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1,1,0,1,0,2.0,1.0,2.0,2.0
1176,1,0,School_4,Class_48,Girl,4,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,0,1,0,1,0,2.0,1.0,1.0,2.0
1177,1,0,School_4,Class_48,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,0,0,2.0,2.0,2.0,2.0
1178,1,0,School_4,Class_48,Girl,4,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1,0,0,0,1,0,1.0,1.0,1.0,2.0
1179,1,0,School_4,Class_48,Boy,4,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1,0,1,0,1,0,1.0,2.0,2.0,0.0
1180,1,0,School_4,Class_48,Girl,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,1,1,0,1,0,1.0,1.0,2.0,1.0
1181,1,0,School_4,Class_48,Boy,4,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,1,0,1,0,1.0,2.0,2.0,1.0
1182,1,0,School_4,Class_48,Boy,4,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,-1.0,1,0,0,0,1,1,1.0,-1.0,2.0,1.0
1183,1,0,School_4,Class_48,Boy,4,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,0,0,0,1,0,2.0,2.0,2.0,2.0
1184,1,0,School_4,Class_48,Girl,4,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,1,1,0,0,0,2.0,2.0,1.0,1.0
1185,1,0,School_4,Class_48,Boy,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0,0,1,0,1,0,1.0,0.0,2.0,1.0
1186,1,0,School_4,Class_48,Boy,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1,1,1,0,1,0,1.0,0.0,2.0,1.0
1187,1,0,School_4,Class_48,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,1,0,1.0,2.0,2.0,2.0
1188,1,0,School_4,Class_48,Girl,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,1,0,1,0,1.0,2.0,2.0,2.0
1189,1,0,School_4,Class_48,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1,1,1,0,1,0,2.0,1.0,1.0,2.0
1190,1,0,School_4,Class_48,Girl,4,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1,0,1,1,0,0,2.0,2.0,2.0,2.0
1191,1,0,School_4,Class_48,Boy,4,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,1,0,1,0,2.0,1.0,2.0,2.0
1192,1,0,School_4,Class_48,Girl,4,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0,0,0,1,1,0,2.0,2.0,0.0,2.0
1193,1,0,School_4,Class_49,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1,0,2.0,2.0,2.0,2.0
1194,1,0,School_4,Class_49,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
1195,1,0,School_4,Class_49,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,1,1,1,1,0,2.0,0.0,2.0,2.0
1196,1,0,School_4,Class_49,Boy,3,1.0,2.0,0.0,1.0,2.0,2.0,-1.0,0.0,2.0,2.0,1.0,2.0,0.0,0,1,0,0,0,0,0.0,0.0,2.0,1.0
1197,1,0,School_4,Class_49,Girl,3,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1,0,0,0,0,0,0.0,0.0,2.0,1.0
1198,1,0,School_4,Class_49,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,1,0,1,0,2.0,2.0,2.0,2.0
1199,1,0,School_4,Class_49,Girl,3,1.0,2.0,2.0,0.0,2.0,2.0,-2.0,0.0,2.0,-2.0,2.0,2.0,-1.0,1,1,1,1,1,0,0.0,-1.0,2.0,1.0
1200,1,0,School_4,Class_49,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1,0,1.0,2.0,2.0,2.0
1201,1,0,School_4,Class_49,Girl,3,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0,1,0,0,0,0,0.0,1.0,2.0,1.0
1202,1,0,School_4,Class_49,Boy,3,2.0,-1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1,0,1.0,2.0,2.0,2.0
1203,1,0,School_4,Class_49,Boy,3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0,0,0,0,1,0,2.0,1.0,2.0,1.0
1204,1,0,School_4,Class_49,Boy,3,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1,0,2.0,2.0,2.0,1.0
1205,1,0,School_4,Class_49,Boy,3,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0,0,0,1,1.0,1.0,2.0,2.0
1206,1,0,School_4,Class_49,Girl,3,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,1,1,1,1,1,0,0.0,-1.0,0.0,2.0
1207,1,0,School_4,Class_49,Girl,3,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,1,0,0,0,2.0,1.0,2.0,2.0
1208,1,0,School_4,Class_50,Girl,3,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,2.0,2.0,2.0
1209,1,0,School_4,Class_50,Boy,3,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1,0,1.0,2.0,2.0,2.0
1210,1,0,School_4,Class_50,Boy,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,0,0,0,0,2.0,2.0,2.0,2.0
1211,1,0,School_4,Class_50,Girl,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,1.0
1212,1,0,School_4,Class_50,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,1,1,0,2.0,2.0,2.0,2.0
1213,1,0,School_4,Class_50,Girl,3,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
1214,1,0,School_4,Class_50,Girl,3,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0,1,0,0,0,0,1.0,1.0,2.0,1.0
1215,1,0,School_4,Class_50,Girl,3,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1,0,2.0,2.0,2.0,2.0
1216,1,0,School_4,Class_50,Boy,3,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
1217,1,0,School_4,Class_50,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,0.0,2.0,2.0,1,1,0,0,0,0,2.0,2.0,2.0,2.0
1218,1,0,School_4,Class_50,Boy,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,2.0,2.0,2.0,2.0
1219,1,0,School_4,Class_50,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
1220,1,0,School_4,Class_50,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
1221,1,0,School_4,Class_50,Girl,3,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,2.0,0,1,0,0,0,0,2.0,2.0,2.0,2.0
1222,1,0,School_4,Class_50,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,0,0,1,0,1,0,2.0,2.0,2.0,2.0
1223,0,0,School_2,Class_51,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,0,0,0,1.0,2.0,1.0,2.0
1224,0,0,School_2,Class_51,Girl,6,1.0,1.0,2.0,0.0,-1.0,0.0,1.0,2.0,0.0,0.0,-1.0,1.0,1.0,1,0,0,0,0,0,2.0,1.0,1.0,1.0
1225,0,0,School_2,Class_51,Boy,6,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,-1.0,-1.0,2.0,0.0,2.0,1,0,1,0,1,0,1.0,2.0,0.0,2.0
1226,0,0,School_2,Class_51,Boy,6,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,-1.0,1.0,2.0,2.0,1.0,0,1,1,1,0,0,1.0,1.0,2.0,2.0
1227,0,0,School_2,Class_51,Girl,6,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,1,0,1,0,2.0,2.0,2.0,1.0
1228,0,0,School_2,Class_51,Boy,6,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
1229,0,0,School_2,Class_51,Girl,6,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1,0,0,0,1,0,1.0,1.0,2.0,0.0
1230,0,0,School_2,Class_51,Boy,6,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1,1,1,0,1,0,1.0,1.0,2.0,1.0
1231,0,0,School_2,Class_51,Boy,6,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0,1,1,0,1,0,2.0,2.0,2.0,2.0
1232,0,0,School_2,Class_51,Girl,6,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
1233,0,0,School_2,Class_51,Girl,6,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
1234,0,0,School_2,Class_51,Boy,6,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0,0,0,0,1,0,2.0,1.0,2.0,2.0
1235,0,0,School_2,Class_51,Boy,6,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0,1,0,1,0,1.0,1.0,2.0,0.0
1236,0,0,School_2,Class_51,Boy,6,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1,1,1,0,1,0,1.0,0.0,2.0,1.0
1237,0,0,School_2,Class_51,Boy,6,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0,0,1,0,0,0,1.0,1.0,2.0,2.0
1258,0,0,School_2,Class_52,Boy,6,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,0,0,1,1,0,2.0,2.0,2.0,2.0
1259,0,0,School_2,Class_52,Boy,6,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,0.0,0.0,1.0,2.0,0.0,1,0,0,0,0,0,-1.0,0.0,2.0,2.0
1260,0,0,School_2,Class_52,Boy,6,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0,1,1,0,0,0,1.0,0.0,2.0,2.0
1261,0,0,School_2,Class_52,Girl,6,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0,0,0,1,1.0,1.0,2.0,1.0
1262,0,0,School_2,Class_52,Boy,6,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,1,1,0,1,0,1.0,1.0,2.0,2.0
1263,0,0,School_2,Class_52,Boy,6,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,0,0,1,0,2.0,1.0,2.0,2.0
1264,0,0,School_2,Class_52,Girl,6,-2.0,-2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,-2.0,1.0,2.0,1.0,0,0,0,0,0,1,2.0,1.0,2.0,-2.0
1265,0,0,School_2,Class_52,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0,0,0,1,1,0,1.0,0.0,2.0,2.0
1266,0,0,School_2,Class_52,Boy,6,0.0,-1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0,0,0,1,0,0,1.0,1.0,2.0,0.0
1267,0,0,School_2,Class_52,Boy,6,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-1.0,1,1,0,1,0,0,1.0,-1.0,2.0,1.0
1268,0,0,School_2,Class_52,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1,1,1,1,1,0,2.0,0.0,2.0,2.0
1269,0,0,School_2,Class_52,Girl,6,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,-1.0,2.0,2.0,0.0,1,1,1,0,0,0,2.0,0.0,2.0,2.0
1270,0,0,School_2,Class_52,Boy,6,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,-1.0,0,0,0,0,0,1,0.0,-1.0,2.0,1.0
1271,0,0,School_2,Class_52,Girl,6,2.0,1.0,2.0,1.0,-2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,1,0,2.0,2.0,2.0,2.0
1272,0,0,School_2,Class_52,Girl,6,2.0,0.0,-2.0,0.0,-1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1,0,0,1,0,0,2.0,2.0,2.0,2.0
1273,0,0,School_2,Class_52,Boy,6,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1,0,1,1,0,0,2.0,0.0,2.0,2.0
1274,0,0,School_2,Class_52,Boy,6,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1,0,1,0,0,0,1.0,0.0,2.0,1.0
1275,1,0,School_4,Class_53,Girl,4,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1,0,1,0,0,0,1.0,2.0,1.0,1.0
1276,1,0,School_4,Class_53,Girl,4,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,0,1,0,0,1.0,2.0,2.0,2.0
1277,1,0,School_4,Class_53,Girl,4,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0,0,1,0,1.0,1.0,2.0,1.0
1278,1,0,School_4,Class_53,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0,1,0,0,0,2.0,1.0,2.0,2.0
1279,1,0,School_4,Class_53,Girl,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1,0,2.0,2.0,2.0,2.0
1280,1,0,School_4,Class_53,Boy,4,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
1281,1,0,School_4,Class_53,Girl,4,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,-1.0,2.0,1.0,2.0,0,1,1,1,1,0,1.0,2.0,1.0,2.0
1282,1,0,School_4,Class_53,Girl,4,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,2.0,0.0,0.0,1.0,1.0,2.0,0,0,0,0,1,0,2.0,2.0,1.0,1.0
1283,1,0,School_4,Class_53,Boy,4,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1,1,0,0,1,0,1.0,1.0,2.0,2.0
1284,1,0,School_4,Class_53,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,1,0,2.0,2.0,2.0,2.0
1285,1,0,School_4,Class_53,Boy,4,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0,1,1,1,0,0,1.0,2.0,2.0,2.0
1286,1,0,School_4,Class_53,Girl,4,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,-2.0,1,1,1,1,0,0,0.0,-2.0,2.0,2.0
1287,1,0,School_4,Class_53,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1,1,1,0,1,0,2.0,0.0,2.0,2.0
1288,1,0,School_4,Class_53,Girl,4,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0,0,0,0,1,0,2.0,2.0,2.0,2.0
1289,1,0,School_4,Class_53,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,2.0
1290,1,0,School_4,Class_53,Girl,4,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,2.0,1.0,1.0,0.0
1291,1,0,School_4,Class_53,Boy,4,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1,1,1,0,0,0,2.0,0.0,2.0,2.0
1292,1,0,School_4,Class_53,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,1,1,1,0,0,0,1.0,0.0,2.0,2.0
1293,1,0,School_4,Class_53,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,1,1,1,1,0,1.0,1.0,2.0,2.0
1294,1,0,School_4,Class_53,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0,1,1,1,0,0,1.0,0.0,2.0,2.0
1295,1,0,School_4,Class_54,Girl,6,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0,0,0,0,1,0,1.0,0.0,2.0,2.0
1296,1,0,School_4,Class_54,Boy,6,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1,1,1,1,1,0,2.0,0.0,2.0,2.0
1297,1,0,School_4,Class_54,Girl,6,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,1,1,1,1,0,1.0,1.0,2.0,1.0
1298,1,0,School_4,Class_54,Boy,6,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1,1,1,0,1,0,1.0,0.0,1.0,2.0
1299,1,0,School_4,Class_54,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1,1,0,0,1,0,1.0,1.0,2.0,2.0
1300,1,0,School_4,Class_54,Boy,6,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1,1,1,1,1,0,1.0,1.0,2.0,1.0
1301,1,0,School_4,Class_54,Girl,6,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,1,0,0,0,1.0,1.0,2.0,1.0
1302,1,0,School_4,Class_54,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,0,1,1,0,2.0,2.0,2.0,2.0
1303,1,0,School_4,Class_54,Girl,6,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0,0,1,0,1,0,1.0,1.0,2.0,1.0
1304,1,0,School_4,Class_54,Boy,6,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1,0,0,0,1,0,2.0,1.0,2.0,2.0
1305,1,0,School_4,Class_54,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1,1,1,0,1,0,1.0,1.0,2.0,2.0
1306,1,0,School_4,Class_54,Girl,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,2.0
1307,1,0,School_4,Class_54,Girl,6,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,1.0
1308,1,0,School_4,Class_54,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,1,1,1,1,0,1.0,1.0,2.0,2.0
1309,1,0,School_4,Class_54,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
1326,0,0,School_2,Class_55,Boy,5,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0,0,0,0,0,1,1.0,2.0,2.0,2.0
1327,0,0,School_2,Class_55,Girl,5,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0,0,0,0,0,1.0,1.0,2.0,2.0
1328,0,0,School_2,Class_55,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,1,1,1,0,2.0,2.0,2.0,2.0
1329,0,0,School_2,Class_55,Boy,5,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,2.0,2.0,1.0,0,1,1,1,0,0,2.0,1.0,2.0,1.0
1330,0,0,School_2,Class_55,Girl,5,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,1,1,0,0,2.0,1.0,2.0,1.0
1331,0,0,School_2,Class_55,Boy,5,2.0,-1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0,0,0,1,0,1,2.0,1.0,2.0,2.0
